gid,teacher,p,r_t,r_s,n,eta,M,seed,ckpt,rho2,L_late,L_V_opt,ratio,cm0,cm_mid,cm_end,mean_end,t_plateau,t_sat,gap_sat,d_mean_plat,d_min_plat,t50,s_band,tau_V_sq,diverged
S13,silu,100,10,50,15000,0.85,50,41,silu_p100_rt10_rs50_n15000_eta0.85_seed41.npz,0.9999999982674896,1.1467847204297945,0.24179211408905943,4.742854103204535,0.00045325685102246964,0.8472361177424399,0.9463416727271385,0.9723765923110035,504.0,5700.0,4.7458724482004815,0.23272184451536815,0.8976903678823891,2540.0,0.000225,0.22171772829335196,False
S13,silu,100,10,50,15000,0.85,50,53,silu_p100_rt10_rs50_n15000_eta0.85_seed53.npz,0.9999999983223155,1.1583609657929779,0.2598615819384936,4.45760761229857,0.0006627147809581612,0.8939120412997225,0.9495183646910347,0.9724224793881225,505.0,5720.0,4.4188125648621766,0.23795722087249582,0.9354556096452323,1920.0,0.0005625000000000001,0.2024729633957245,False
S13,silu,100,10,50,15000,0.85,50,67,silu_p100_rt10_rs50_n15000_eta0.85_seed67.npz,0.9999999985025418,1.1560447868480315,0.23237284337642158,4.974956496854284,0.0011638655346442295,0.8675813716000671,0.9450001668002181,0.9716920806972269,504.0,5500.0,4.98252604228445,0.1738601716390712,0.6480878165077615,1260.0,0.00036290322580645164,0.19749209979474547,False
S13,silu,100,10,50,15000,0.85,50,71,silu_p100_rt10_rs50_n15000_eta0.85_seed71.npz,0.9999999978445049,1.132147552114701,0.2360216771520607,4.796794793493892,2.7824207694421623e-06,0.904185661788247,0.9534160504485745,0.9727790549195806,505.0,5300.0,4.7993132933682405,0.20508996362828225,0.7778696873242311,1380.0,0.0003461538461538462,0.19582105229889857,False
S13,silu,100,10,50,15000,0.85,50,83,silu_p100_rt10_rs50_n15000_eta0.85_seed83.npz,0.999999998474424,1.1410913626987456,0.23226021979023564,4.912986665255527,0.00013198020877311484,0.897516131806267,0.9475029905341622,0.9742441938195313,504.0,5420.0,4.923434648815615,0.21403848783997648,0.6771690077560686,1140.0,0.0004090909090909091,0.2068258394694037,False
S13,silu,100,10,50,15000,0.85,50,97,silu_p100_rt10_rs50_n15000_eta0.85_seed97.npz,0.9999999981727594,1.1502924602502496,0.22952974520892258,5.011518046182774,0.0008968065824807504,0.8764255718247651,0.9473484993232196,0.9703875867474521,504.0,5420.0,5.024974416599327,0.17359320390902433,0.6335218984560611,1220.0,0.000375,0.1815188460211341,False
S13,silu,100,10,50,15000,0.85,50,101,silu_p100_rt10_rs50_n15000_eta0.85_seed101.npz,0.9999999983873548,1.1439496151485473,0.22345397709218046,5.11939697845091,0.0031545635475381415,0.8808666670245137,0.9587461840370561,0.974450522437308,504.0,5720.0,5.0707764737474825,0.20472332439911234,0.7276695566846418,1420.0,0.0003358208955223881,0.20508663295962795,False
S13,silu,100,10,50,15000,0.85,50,103,silu_p100_rt10_rs50_n15000_eta0.85_seed103.npz,0.9999999985643581,1.1582854539039382,0.23699745824629315,4.887332811393368,0.0003088555801356592,0.9122992334459107,0.9525019855490745,0.9731172629601638,503.0,4780.0,4.890398874846339,0.19191879216776297,0.9517979607924371,1200.0,0.00140625,0.19752910866152953,False
S13,silu,100,10,50,15000,0.85,50,107,silu_p100_rt10_rs50_n15000_eta0.85_seed107.npz,0.99999999864633,1.1612098734256504,0.2499879937636503,4.6450625725790236,0.0002476455530797988,0.8994823217058752,0.9564822310650827,0.9729304425072985,504.0,5400.0,4.64589489006706,0.21557876706922774,0.9207150818451447,1140.0,0.0008333333333333334,0.22442761736731293,False
S13,silu,100,10,50,15000,0.85,50,109,silu_p100_rt10_rs50_n15000_eta0.85_seed109.npz,0.999999998877982,1.172582811519486,0.25121441454891646,4.667657362038677,0.0012291110553749958,0.8542837324286123,0.9411167317149766,0.968687733604605,504.0,5240.0,4.679157999281908,0.1946362642373436,0.7491329867475658,1580.0,0.00030405405405405404,0.18638295240626387,False
S13,silu,100,10,50,15000,0.85,50,113,silu_p100_rt10_rs50_n15000_eta0.85_seed113.npz,0.9999999984420906,1.1499058791805001,0.23465127286108775,4.9004885639859195,0.0020764240638447185,0.8680598836992418,0.9494797612704017,0.9718224629309444,503.0,5600.0,4.9101567698279975,0.2753947844951795,0.9485359369583363,1720.0,0.00075,0.20774953788925407,False
S13,silu,100,10,50,15000,0.85,50,127,silu_p100_rt10_rs50_n15000_eta0.85_seed127.npz,0.9999999979907426,1.1270040482676276,0.2248480920397524,5.0122909118053665,0.0023250846169581315,0.8998672627764915,0.9484568379337059,0.9727925076355091,503.0,5480.0,5.030734348855415,0.19293767343807788,0.8585620680588706,2000.0,0.0002393617021276596,0.21626550433906833,False
S13,silu,100,10,50,15000,0.85,50,131,silu_p100_rt10_rs50_n15000_eta0.85_seed131.npz,0.9999999984768321,1.1576776648027847,0.21250609212183438,5.447738713010932,1.9563157771532915e-05,0.8980149195550589,0.9513112739634427,0.9722299269007726,504.0,5160.0,5.46356061063409,0.20502611966917217,0.8685145202538104,1700.0,0.00030821917808219177,0.20306083920179116,False
S13,silu,100,10,50,15000,0.85,50,137,silu_p100_rt10_rs50_n15000_eta0.85_seed137.npz,0.9999999985378372,1.1607909049414806,0.23607110004440063,4.91712414066422,5.3873320123893645e-05,0.8935535670752275,0.9427020484794698,0.9694188355929713,504.0,5060.0,4.929088277787365,0.1906064139896123,0.9025686887747307,1640.0,0.0004591836734693878,0.2037489842325773,False
S13,silu,100,10,50,15000,0.85,50,139,silu_p100_rt10_rs50_n15000_eta0.85_seed139.npz,0.9999999984000395,1.1566476967852324,0.2359460638740111,4.902169918811833,7.123534390363902e-05,0.903833318796502,0.9464696216779294,0.9711331331952036,504.0,4980.0,4.939854963564054,0.1675828155526944,0.8108885425513352,940.0,0.000625,0.20801361952925804,False
S13,silu,100,10,50,15000,0.85,50,149,silu_p100_rt10_rs50_n15000_eta0.85_seed149.npz,0.9999999985018003,1.1717043987297135,0.2263622568176482,5.1762357170418625,0.00032902394755077754,0.8925498399651361,0.9482298216938989,0.9701440211940481,504.0,5460.0,5.181720158584463,0.2613065948672133,0.9472511473402433,2480.0,0.0004787234042553192,0.2085088271692983,False
S13,silu,100,10,50,15000,0.85,50,151,silu_p100_rt10_rs50_n15000_eta0.85_seed151.npz,0.9999999984690618,1.1562727035008007,0.23560549273117473,4.907664461032345,0.003491276970820443,0.8894303342148063,0.9481169662651434,0.9705405949585149,504.0,5320.0,4.923862432919347,0.21666332767903573,0.6650365928245583,980.0,0.00046875000000000004,0.197731108892408,False
S13,silu,100,10,50,15000,0.85,50,157,silu_p100_rt10_rs50_n15000_eta0.85_seed157.npz,0.9999999987757374,1.1712218150240352,0.2480577550589892,4.721569034378763,0.0032362636354668233,0.8608987000595391,0.9379981438375328,0.9703002093164672,504.0,5520.0,4.720675840593648,0.19897563282473074,0.735971183778712,1480.0,0.0003169014084507042,0.19279399478635423,False
S13,silu,100,10,50,15000,0.85,50,163,silu_p100_rt10_rs50_n15000_eta0.85_seed163.npz,0.9999999988426316,1.1662875582662733,0.2536821067383834,4.5974372148723885,0.0023999704765130516,0.8807631874153864,0.9465617073721673,0.9720892805113384,504.0,5380.0,4.600216832175327,0.2060242653990778,0.7150674709042253,1040.0,0.00046875000000000004,0.20360649939762718,False
S13,silu,100,10,50,15000,0.85,50,167,silu_p100_rt10_rs50_n15000_eta0.85_seed167.npz,0.9999999985816919,1.1536882723216508,0.23809750552544495,4.845444599579641,0.0003141618112062067,0.9176805275443349,0.9551290390755796,0.9734472939434913,504.0,4980.0,4.880487962146861,0.1828577000845416,0.9551080976432512,1240.0,0.0022500000000000003,0.20784595938946648,False
S13,silu,100,10,50,15000,0.85,50,173,silu_p100_rt10_rs50_n15000_eta0.85_seed173.npz,0.9999999989036114,1.1543491693495433,0.2376336691230146,4.857683566515052,3.262818245482976e-05,0.8797939669295021,0.9572451115698954,0.9735728482842981,503.0,5480.0,4.838858058613925,0.2042642153883023,0.8287661570020025,1620.0,0.0002848101265822785,0.21498377250812106,False
S13,silu,100,10,50,15000,0.85,50,179,silu_p100_rt10_rs50_n15000_eta0.85_seed179.npz,0.99999999863351,1.1634684516077838,0.24036698277523919,4.84038380885162,0.0005018136776348493,0.9051287852649444,0.9516076073338403,0.9728409681689042,504.0,5200.0,4.860730814782701,0.22703856341104234,0.9497866844247701,2080.0,0.0005487804878048781,0.20931033112253478,False
S13,silu,100,10,50,15000,0.85,50,181,silu_p100_rt10_rs50_n15000_eta0.85_seed181.npz,0.9999999980638182,1.1573081897741246,0.2340704254572539,4.944273448955956,1.1213446192894067e-05,0.8798043318441024,0.9530841813984721,0.9701538673451331,504.0,5280.0,4.952192840548483,0.25904925232672504,0.8946565558545941,1620.0,0.00036885245901639344,0.19195947425949472,False
S13,silu,100,10,50,15000,0.85,50,191,silu_p100_rt10_rs50_n15000_eta0.85_seed191.npz,0.9999999988714262,1.1671942211374502,0.252183668462861,4.6283497589350935,6.3227709333918105e-06,0.903116163255726,0.9469546687807988,0.9706217242630346,504.0,5300.0,4.629242243048176,0.22063834925047843,0.9256769851242289,1580.0,0.0005921052631578948,0.23301726707600257,False
S13,silu,100,10,50,15000,0.85,50,193,silu_p100_rt10_rs50_n15000_eta0.85_seed193.npz,0.9999999986198989,1.1691378775625871,0.2294343497228973,5.095740367449907,0.0009354643707066071,0.8727461845917982,0.9500888540553757,0.9702901291114074,504.0,5780.0,5.109095071867417,0.23664267900118474,0.9376615675973321,2920.0,0.0004166666666666667,0.21176019448846145,False
S13,silu,100,10,50,15000,0.85,50,197,silu_p100_rt10_rs50_n15000_eta0.85_seed197.npz,0.9999999984244854,1.1597677237257713,0.2299281271519071,5.044044580763906,0.001813944790485969,0.8114912148828042,0.9454290846973233,0.9708515360952006,504.0,6040.0,4.9993947255262485,0.22617110774805904,0.830487064807356,2400.0,0.00020089285714285714,0.20556587188042255,False
S13,silu,100,10,50,15000,0.85,50,199,silu_p100_rt10_rs50_n15000_eta0.85_seed199.npz,0.9999999985437177,1.1547421867546759,0.25323877731939876,4.559894811442132,1.5764727556566527e-05,0.9033041699456176,0.9478133777291544,0.9712265410298822,504.0,4940.0,4.569780607250466,0.21178508938689788,0.8868581959053341,1100.0,0.0008333333333333334,0.18562808277201592,False
S13,silu,100,10,50,15000,0.85,50,211,silu_p100_rt10_rs50_n15000_eta0.85_seed211.npz,0.9999999986163097,1.152663999084195,0.24055145738271835,4.791756456708145,0.002270194672183746,0.8820533698483275,0.9499546252863581,0.9711591466984656,503.0,5700.0,4.796436147871757,0.18168999251946194,0.94092044182859,1640.0,0.0015,0.22235191534630377,False
S13,silu,100,10,50,15000,0.85,50,223,silu_p100_rt10_rs50_n15000_eta0.85_seed223.npz,0.999999998433965,1.1571006019234007,0.2349583358831669,4.924705469904117,0.0005790089586542755,0.8497401120077339,0.9446754759176195,0.9701782409489036,504.0,5840.0,4.926278211808199,0.22829265721785275,0.8055795547854381,2040.0,0.00025280898876404496,0.21598680800989947,False
S13,silu,100,10,50,15000,0.85,50,227,silu_p100_rt10_rs50_n15000_eta0.85_seed227.npz,0.9999999984744338,1.1591361262205369,0.23767775421313725,4.876923084610952,4.6213056039625597e-05,0.898841479198769,0.9523878738695654,0.9727635438420708,504.0,5000.0,4.898853962998948,0.13627698610767303,0.6076776460227657,860.0,0.0005625000000000001,0.21462760851658857,False
S13,silu,100,10,50,15000,0.85,50,229,silu_p100_rt10_rs50_n15000_eta0.85_seed229.npz,0.9999999984102295,1.145041190579781,0.22423248689269465,5.106491064016673,0.0001400613166284543,0.9138281636937282,0.9561819442535494,0.9747434569366572,504.0,5200.0,5.124427535755115,0.21204731107001895,0.7665177892963901,1220.0,0.0004090909090909091,0.18520827054021013,False
S13,silu,100,10,50,15000,0.85,50,233,silu_p100_rt10_rs50_n15000_eta0.85_seed233.npz,0.99999999860862,1.1560483122387926,0.24073767268472038,4.8021080346356895,0.0017505189437610816,0.9011473374752647,0.951173504751139,0.9712957952566652,503.0,5460.0,4.8037783150550935,0.19391010163782263,0.7065390730701105,1220.0,0.000375,0.193619649331253,False
S13,silu,100,10,50,15000,0.85,50,239,silu_p100_rt10_rs50_n15000_eta0.85_seed239.npz,0.9999999984474021,1.162945406054821,0.25186690477250007,4.617301376317213,6.948209570228671e-05,0.8999653760922351,0.9506589427037094,0.9697181637057699,505.0,5660.0,4.605109044147154,0.25554164748769326,0.9406433269954755,2160.0,0.00045,0.2112700025439362,False
S13,silu,100,10,50,15000,0.85,50,241,silu_p100_rt10_rs50_n15000_eta0.85_seed241.npz,0.9999999988016435,1.1568634020558368,0.2510460560436237,4.6081719836093,0.0009749121527545875,0.8348077537156677,0.9464786552078889,0.968074244318603,504.0,5940.0,4.599528690336973,0.23304749030721061,0.9372719031383261,1980.0,0.00045,0.18875059137289038,False
S13,silu,100,10,50,15000,0.85,50,251,silu_p100_rt10_rs50_n15000_eta0.85_seed251.npz,0.9999999987458608,1.175971371136672,0.24496498807650693,4.8005691767241245,0.0007490436667378459,0.8687585855068036,0.9410145679595882,0.9684956985896902,504.0,5520.0,4.798352005639998,0.22523206980945887,0.9221094836485282,2700.0,0.0003461538461538462,0.19918548397701405,False
S13,silu,100,10,50,15000,0.85,50,257,silu_p100_rt10_rs50_n15000_eta0.85_seed257.npz,0.9999999983441425,1.1676042873225259,0.2485508202464354,4.697648095326578,1.5609057593335112e-05,0.8699196577572893,0.9469341391699593,0.9696628660938323,504.0,6080.0,4.653815428099352,0.30283799252444765,0.8639065892538861,1220.0,0.0004326923076923077,0.19594110081307595,False
S13,silu,100,10,50,15000,0.85,50,263,silu_p100_rt10_rs50_n15000_eta0.85_seed263.npz,0.9999999983572998,1.1634361412152248,0.23444128208218257,4.962590764229767,0.0005886455554736494,0.8406256335276977,0.9526921899493452,0.9739413878459455,504.0,5900.0,4.970867301298383,0.26559021378653125,0.8611044035718759,1840.0,0.00027439024390243905,0.19280375417863901,False
S13,silu,100,10,50,15000,0.85,50,269,silu_p100_rt10_rs50_n15000_eta0.85_seed269.npz,0.9999999982673827,1.1462625098701642,0.23608039716889265,4.855390467045531,7.134678186368295e-05,0.9066499339505614,0.9481384184025203,0.971978974212705,506.0,4980.0,4.86038021057075,0.18494620804730488,0.6282121045948625,840.0,0.0006617647058823529,0.18488247371771788,False
S13,silu,100,10,50,15000,0.85,50,271,silu_p100_rt10_rs50_n15000_eta0.85_seed271.npz,0.9999999980805856,1.1407569270631848,0.22886116560054373,4.9844932147827645,0.00038736759037935793,0.8736529346542745,0.9486066642740906,0.9738167810541839,504.0,5060.0,5.003674660294209,0.24914353374561227,0.8904648124697422,2000.0,0.0002884615384615385,0.20868914778292197,False
S13,silu,100,10,50,15000,0.85,50,277,silu_p100_rt10_rs50_n15000_eta0.85_seed277.npz,0.9999999987060336,1.1569759407069617,0.24538144613528745,4.715009871076724,0.00010107559250532528,0.9231745231527274,0.951577065535084,0.9734708713196479,503.0,4840.0,4.755896436572245,0.16791640008981934,0.9022097338765169,920.0,0.0008333333333333334,0.20148999763900238,False
S13,silu,100,10,50,15000,0.85,50,281,silu_p100_rt10_rs50_n15000_eta0.85_seed281.npz,0.9999999983822776,1.1577286440773253,0.23562934542375735,4.913346603731631,5.37678975489038e-05,0.9150614593147679,0.9559368730170285,0.9734543567908048,504.0,5180.0,4.9445204063651325,0.1995680987915558,0.8750166634468974,1260.0,0.0005,0.19976866408295596,False
S13,silu,100,10,50,15000,0.85,50,283,silu_p100_rt10_rs50_n15000_eta0.85_seed283.npz,0.9999999982428012,1.1589556065738191,0.24655014174602521,4.700689273047248,0.00068739969326436,0.886564195377995,0.9556658937913101,0.973232624700983,504.0,5200.0,4.701649981883508,0.24727496705368068,0.8121205617366217,1720.0,0.0002848101265822785,0.21356526619407634,False
S13,silu,100,10,50,15000,0.85,50,293,silu_p100_rt10_rs50_n15000_eta0.85_seed293.npz,0.9999999983313753,1.1617130034034306,0.22609208019034963,5.1382295320798965,0.0033722290592692818,0.9054560015170063,0.9516117955025064,0.9730639243579267,504.0,5180.0,5.150887717475138,0.2414514916693402,0.9305109009145752,1620.0,0.0006617647058823529,0.17140174234987282,False
S13,silu,100,10,50,15000,0.85,50,307,silu_p100_rt10_rs50_n15000_eta0.85_seed307.npz,0.9999999987485676,1.1650474425693587,0.23045372687233706,5.055450646778875,0.0010100118947794447,0.9002137057507302,0.9449594355950904,0.9706054868534096,503.0,5420.0,5.071947579441089,0.20409482273188972,0.7951845516203543,1360.0,0.0003515625,0.2124831847292394,False
S13,silu,100,10,50,15000,0.85,50,311,silu_p100_rt10_rs50_n15000_eta0.85_seed311.npz,0.9999999982764797,1.152815860905339,0.2296258483522032,5.020409806552503,0.00046971247094820795,0.8543216674746488,0.9523096971028334,0.9730191470216194,504.0,5840.0,5.03157079590799,0.23211005790779693,0.7570727264567071,1780.0,0.0002710843373493976,0.21259924380093528,False
S13,silu,100,10,50,15000,0.85,50,313,silu_p100_rt10_rs50_n15000_eta0.85_seed313.npz,0.9999999983343315,1.1584264994526992,0.2334658217211373,4.961867612623739,0.0005271913185646573,0.8467238621884574,0.9438157991796473,0.972738911052095,504.0,5640.0,4.961089388441208,0.23976598559496587,0.8681977617558576,2080.0,0.00024725274725274725,0.19519330039289548,False
S5,silu,100,12,50,15000,0.85,50,5,silu_p100_rt12_rs50_n15000_eta0.85_seed5.npz,0.9999999993698225,1.2515928479992646,0.28875717792557515,4.334412938201844,0.0007578712297386252,0.5439022465286925,0.8561733212471676,0.9496813089780676,538.0,6860.0,4.3191059599281685,0.28147396691347515,0.8342831806905453,3760.0,0.00017578125,0.29622159226743583,False
S5,silu,100,12,50,15000,0.85,50,11,silu_p100_rt12_rs50_n15000_eta0.85_seed11.npz,0.9999999994647236,1.2446470443865867,0.28649964006320044,4.344323239331203,0.001128029821572058,0.7333409779081275,0.9065679516848858,0.954104746274481,534.0,6360.0,4.35005222020143,0.2544058014486519,0.8876996485416513,2760.0,0.00024193548387096774,0.25239143468549446,False
S5,silu,100,12,50,15000,0.85,50,23,silu_p100_rt12_rs50_n15000_eta0.85_seed23.npz,0.9999999993857416,1.2518744086169307,0.3034174544397229,4.125914281789049,5.143818384875122e-05,0.00021386948621763483,0.8890834277419275,0.9531411246625705,532.0,6820.0,4.135545673053695,0.32481862639040016,0.8887754696160624,4860.0,0.0018750000000000001,0.26947039185856286,False
S5,silu,100,12,50,15000,0.85,50,37,silu_p100_rt12_rs50_n15000_eta0.85_seed37.npz,0.9999999995084944,1.24659888525801,0.31263981286331766,3.9873324956313483,3.525940736560173e-06,0.2595598091667143,0.8746187710781339,0.9485757954035173,539.0,6760.0,4.044761188486244,0.30579966478651366,0.8743897580934867,4400.0,0.0003461538461538462,0.2592986400573387,False
S5,silu,100,12,50,15000,0.85,50,41,silu_p100_rt12_rs50_n15000_eta0.85_seed41.npz,0.9999999993816401,1.2399375235358654,0.3329950718090923,3.7235912135262095,0.0005676142349462905,0.7123564717851374,0.897028814853264,0.9518766529064854,534.0,6320.0,3.7281735606630866,0.3270767406409927,0.8890151462964685,3120.0,0.0005232558139534884,0.2847887009915078,False
S5,silu,100,12,50,15000,0.85,50,53,silu_p100_rt12_rs50_n15000_eta0.85_seed53.npz,0.999999999520068,1.252331644593478,0.29413499719062464,4.25767642937729,2.2077137866451514e-06,0.6916078317220745,0.8834837285435361,0.9500668024680099,532.0,6560.0,4.280388682172252,0.2921116898135605,0.8710005263068362,2860.0,0.00030000000000000003,0.2815825743404018,False
S5,silu,100,12,50,15000,0.85,50,67,silu_p100_rt12_rs50_n15000_eta0.85_seed67.npz,0.9999999993884874,1.2342924555179078,0.26947546070681416,4.580351963330725,0.0013133770568046189,0.5337546785088622,0.9163559466455692,0.9535715937617081,538.0,6560.0,4.561074510530867,0.27752294632619734,0.9163080812107423,4000.0,0.0022500000000000003,0.2639275799187031,False
S5,silu,100,12,50,15000,0.85,50,71,silu_p100_rt12_rs50_n15000_eta0.85_seed71.npz,0.9999999993956802,1.2483950118083071,0.29880230825898907,4.177996545884283,0.0007569714920529571,0.6366267952193946,0.8821639126508674,0.9484511889915357,538.0,6480.0,4.167487062448753,0.30055167490621926,0.8811448266248378,3560.0,0.0002616279069767442,0.281618903496605,False
S5,silu,100,12,50,15000,0.85,50,83,silu_p100_rt12_rs50_n15000_eta0.85_seed83.npz,0.9999999994702505,1.2423745906059926,0.2660315423597475,4.670027394443181,0.0003229067019660507,0.5516670542011719,0.8969519585613128,0.9549880787632975,546.0,6680.0,4.659487189243232,0.224113512293717,0.8635551515148552,3640.0,0.000151006711409396,0.27072788964470945,False
S5,silu,100,12,50,15000,0.85,50,97,silu_p100_rt12_rs50_n15000_eta0.85_seed97.npz,0.999999999449412,1.248715076821137,0.2878953451867649,4.33739238128725,0.0006662839987804485,0.7069954114629785,0.8903490951086795,0.9507977760749879,540.0,6800.0,4.337463118724485,0.24224850869261194,0.7948705234599491,2840.0,0.00016917293233082708,0.2858833924014167,False
S5,silu,100,12,50,15000,0.85,50,101,silu_p100_rt12_rs50_n15000_eta0.85_seed101.npz,0.9999999994791123,1.2576923795781394,0.30606656268735477,4.109211958781871,0.00021177298698758738,0.511920806639311,0.8731053294916491,0.9494052135160528,533.0,6720.0,4.112202256736577,0.27812100874682,0.835669554633151,3960.0,0.0001388888888888889,0.26260275105056535,False
S5,silu,100,12,50,15000,0.85,50,103,silu_p100_rt12_rs50_n15000_eta0.85_seed103.npz,0.9999999993092921,1.2220474383613316,0.2943358632961586,4.151880863840627,6.277497468008292e-07,0.8145889677668947,0.919463133104105,0.9580968629440285,546.0,5900.0,4.152814275919757,0.26082788760065667,0.9153309878930224,2640.0,0.0003879310344827586,0.2578323123524429,False
S5,silu,100,12,50,15000,0.85,50,107,silu_p100_rt12_rs50_n15000_eta0.85_seed107.npz,0.999999999471339,1.2439200998147335,0.31212041694531156,3.985385230446773,9.869523243505276e-05,0.7133308005424358,0.908289613764152,0.9521621051114587,534.0,6540.0,3.9954268176778767,0.27076656045751646,0.8510804859163652,3080.0,0.00016544117647058823,0.2804077511744026,False
S5,silu,100,12,50,15000,0.85,50,109,silu_p100_rt12_rs50_n15000_eta0.85_seed109.npz,0.9999999994423189,1.2454780947637294,0.28632255022382036,4.349912690391066,5.88427903415745e-05,0.6551691506559609,0.9071776181303084,0.95671314038034,537.0,6640.0,4.349273462409882,0.29528290364065113,0.8974079583657238,3340.0,0.0002586206896551724,0.249565421789003,False
S5,silu,100,12,50,15000,0.85,50,113,silu_p100_rt12_rs50_n15000_eta0.85_seed113.npz,0.9999999994109195,1.236760640245905,0.2912963960798133,4.245712123081128,0.0007527041018746815,0.7819828464323333,0.9111295652231844,0.9553084923735801,547.0,6500.0,4.239768289642937,0.27246415855571593,0.873758583230336,2260.0,0.00028125000000000003,0.2607524592840978,False
S5,silu,100,12,50,15000,0.85,50,127,silu_p100_rt12_rs50_n15000_eta0.85_seed127.npz,0.9999999994908061,1.2464383426468775,0.29808196661953384,4.1815288485324835,0.0002217533215165053,0.7443965634333294,0.883278517421377,0.9511522730787746,538.0,6620.0,4.189044039812006,0.2774291379548759,0.8625644762880298,2500.0,0.0005357142857142857,0.28674802153510076,False
S5,silu,100,12,50,15000,0.85,50,131,silu_p100_rt12_rs50_n15000_eta0.85_seed131.npz,0.9999999994634993,1.2574698039606291,0.27873473095618917,4.511349553200369,3.734902188840714e-06,0.68312122491596,0.8848672081536278,0.953439461017595,534.0,6660.0,4.49259212269712,0.2595528040665661,0.8067172803578266,2880.0,0.00017857142857142857,0.2426409071548789,False
S5,silu,100,12,50,15000,0.85,50,137,silu_p100_rt12_rs50_n15000_eta0.85_seed137.npz,0.9999999994765831,1.2395479479020282,0.29593874809882775,4.188528727194877,0.0018373706103894025,0.597179022977645,0.8811732018581407,0.9518948638286536,538.0,6480.0,4.15708308416437,0.28376301384608105,0.8809174744916304,3840.0,0.0006081081081081081,0.2756219917073742,False
S5,silu,100,12,50,15000,0.85,50,139,silu_p100_rt12_rs50_n15000_eta0.85_seed139.npz,0.9999999993794956,1.2313672813478482,0.2839889000006772,4.335969755666196,4.337384466693143e-05,0.6662083168879276,0.9069846253187169,0.9548538135243548,542.0,6360.0,4.316379024125017,0.26943771552330553,0.8068095721177702,3100.0,0.00015625,0.2637114043345189,False
S5,silu,100,12,50,15000,0.85,50,149,silu_p100_rt12_rs50_n15000_eta0.85_seed149.npz,0.9999999994371538,1.2439535858559296,0.30119360882309104,4.1300796212663915,0.0026058295227137105,0.7461146551206157,0.9123049062139645,0.9550560441318682,540.0,6240.0,4.18390786796264,0.27144677705207787,0.9120339706510241,3260.0,0.0011250000000000001,0.2672510131760386,False
S5,silu,100,12,50,15000,0.85,50,151,silu_p100_rt12_rs50_n15000_eta0.85_seed151.npz,0.9999999993607311,1.24027568756707,0.2905258990019083,4.269070991013174,0.0005176763717353764,0.37964010098926254,0.8718707364823531,0.9465629373419749,536.0,6960.0,4.2465419438194765,0.30521337738863985,0.8538324793167569,4580.0,0.00011658031088082901,0.25920381604226367,False
S5,silu,100,12,50,15000,0.85,50,157,silu_p100_rt12_rs50_n15000_eta0.85_seed157.npz,0.9999999994417025,1.23798196018907,0.27325672518688615,4.530472065572723,0.0002755821160433714,0.6837597272707978,0.8861552699619102,0.9512249987369978,540.0,6620.0,4.527352177562701,0.29062128364149575,0.8817962159629351,3100.0,0.00034090909090909094,0.2676470601714424,False
S5,silu,100,12,50,15000,0.85,50,163,silu_p100_rt12_rs50_n15000_eta0.85_seed163.npz,0.9999999993194691,1.2192589035407335,0.3155735252237339,3.86362861927758,0.0009583948754488809,0.7334458753491828,0.8949890159915471,0.9543629298392874,544.0,6260.0,3.8774114548384078,0.2345133249080461,0.8349949090258107,1960.0,0.00024456521739130437,0.25475252640667223,False
S5,silu,100,12,50,15000,0.85,50,167,silu_p100_rt12_rs50_n15000_eta0.85_seed167.npz,0.9999999993419509,1.224083855096893,0.2802978927979887,4.367081903034829,2.096772873259255e-05,0.7883104994954122,0.9168471274565456,0.9581814755403721,538.0,6480.0,4.351164838656471,0.2810624273916812,0.905858759253748,2420.0,0.00036885245901639344,0.2678366031822671,False
S5,silu,100,12,50,15000,0.85,50,173,silu_p100_rt12_rs50_n15000_eta0.85_seed173.npz,0.9999999993579406,1.2362879095175143,0.2844754892902448,4.345850366940239,0.0012350445575330985,0.7171619332441695,0.9092831441246033,0.9551942143566473,538.0,6360.0,4.336396679903174,0.2815981078392301,0.8872813054223891,3320.0,0.0002616279069767442,0.2548306132241939,False
S5,silu,100,12,50,15000,0.85,50,179,silu_p100_rt12_rs50_n15000_eta0.85_seed179.npz,0.9999999993634455,1.2352635177448752,0.32247334825687396,3.8305910377464625,5.2634409519421884e-05,0.723556065473068,0.8978957431150044,0.9519686719433039,538.0,6460.0,3.846052333582561,0.28335773158873523,0.8976233132854616,2980.0,0.00032608695652173916,0.3213196306377702,False
S5,silu,100,12,50,15000,0.85,50,181,silu_p100_rt12_rs50_n15000_eta0.85_seed181.npz,0.9999999994125517,1.2393265501425224,0.30722019952738316,4.0340008633841755,5.5025058719225455e-05,0.6641072156333122,0.8629149880878993,0.949016200853885,530.0,6660.0,4.063664737063464,0.23805679435494864,0.6971606325618092,2280.0,0.00022727272727272727,0.2565454918262215,False
S5,silu,100,12,50,15000,0.85,50,191,silu_p100_rt12_rs50_n15000_eta0.85_seed191.npz,0.9999999992682126,1.2285991963288214,0.2838444510802141,4.328424218452031,5.578293414976851e-05,0.8451798486376157,0.9186868957012295,0.9592072816332619,537.0,5880.0,4.315705460665646,0.2328287804732171,0.9133946371814469,2640.0,0.0005487804878048781,0.2683593984988489,False
